Area,Size,Year,Month,Price
Kangwon,60 < and < 85,2023,5,3671
Daejeon,60 < and < 85,2019,1,3677
Daejeon,60 < and < 85,2019,2,3677
Gwangju,60 < and < 85,2020,8,3692
Daejeon,60 < and < 85,2021,6,3692
Daejeon,60 < and < 85,2021,7,3692
Daejeon,60 < and < 85,2021,8,3692
Sejong,60 < and < 85,2021,12,3694
Jeonnam,60 < and < 85,2024,1,3695
Daejeon,60 < and < 85,2021,5,3697
Busan,60 < and < 85,2017,6,3698
Gwangju,60 < and < 85,2020,12,3702
Jeonbuk,60 < and < 85,2024,2,3713
Daejeon,60 < and < 85,2021,9,3715
Daegu,60 < and < 85,2018,7,3716
Sejong,60 < and < 85,2022,12,3717
Sejong,60 < and < 85,2023,1,3717
Sejong,60 < and < 85,2023,2,3717
Sejong,60 < and < 85,2023,3,3717
Sejong,60 < and < 85,2023,4,3717
Sejong,60 < and < 85,2023,5,3717
Sejong,60 < and < 85,2023,6,3717
Sejong,60 < and < 85,2023,7,3717
Sejong,60 < and < 85,2023,8,3717
Sejong,60 < and < 85,2023,9,3717
Sejong,60 < and < 85,2023,10,3717
Sejong,60 < and < 85,2023,11,3717
Busan,60 < and < 85,2017,7,3718
Kyungbuk,60 < and < 85,2023,5,3719
Gwangju,60 < and < 85,2019,8,3720
Gwangju,60 < and < 85,2019,9,3720
Daegu,60 < and < 85,2018,8,3723
Gwangju,60 < and < 85,2020,9,3723
Gwangju,60 < and < 85,2020,10,3723
Kyungbuk,60 < and < 85,2022,12,3723
Incheon,60 < and < 85,2018,11,3725
Incheon,60 < and < 85,2018,12,3731
Kangwon,60 < and < 85,2023,6,3732
Gwangju,60 < and < 85,2020,11,3734
Busan,60 < and < 85,2017,10,3735
Ulsan,60 < and < 85,2020,6,3735
Daejeon,60 < and < 85,2021,10,3742
Daejeon,60 < and < 85,2021,11,3742
Daegu,60 < and < 85,2018,9,3746
Gwangju,60 < and < 85,2019,7,3750
Chungbuk,60 < and < 85,2024,3,3761
Incheon,60 < and < 85,2019,1,3766
Daejeon,60 < and < 85,2021,12,3766
Jeonbuk,60 < and < 85,2024,3,3767
Gwangju,60 < and < 85,2019,10,3771
Kyungnam,60 < and < 85,2023,10,3775
Busan,60 < and < 85,2017,11,3778
Incheon,60 < and < 85,2019,2,3779
Kyungbuk,60 < and < 85,2023,1,3787
Kyungbuk,60 < and < 85,2023,2,3788
Kyungbuk,60 < and < 85,2023,3,3788
Kyungbuk,60 < and < 85,2023,4,3788
Busan,60 < and < 85,2018,3,3789
Jeju,60 < and < 85,2019,6,3791
Gyeonggi,60 < and < 85,2018,1,3793
Kyungnam,60 < and < 85,2023,12,3801
Kyungnam,60 < and < 85,2024,1,3801
Busan,60 < and < 85,2017,12,3803
Busan,60 < and < 85,2018,1,3803
Daegu,60 < and < 85,2018,10,3803
Busan,60 < and < 85,2018,2,3812
Kyungbuk,60 < and < 85,2023,6,3813
Busan,60 < and < 85,2018,5,3822
Gwangju,60 < and < 85,2020,6,3822
Daegu,60 < and < 85,2017,9,3824
Daegu,60 < and < 85,2017,10,3824
Gyeonggi,60 < and < 85,2018,2,3826
Gyeonggi,60 < and < 85,2018,3,3826
Daegu,60 < and < 85,2018,11,3826
Busan,60 < and < 85,2018,4,3835
Gyeonggi,60 < and < 85,2018,4,3836
Gwangju,60 < and < 85,2020,5,3840
Gwangju,60 < and < 85,2019,11,3841
Gwangju,60 < and < 85,2020,7,3843
Gwangju,60 < and < 85,2019,12,3852
Gwangju,60 < and < 85,2020,1,3861
Gwangju,60 < and < 85,2020,2,3861
Gwangju,60 < and < 85,2020,3,3861
Gwangju,60 < and < 85,2020,4,3863
Kyungbuk,60 < and < 85,2023,7,3864
Busan,60 < and < 85,2019,7,3872
Busan,60 < and < 85,2018,6,3873
Ulsan,60 < and < 85,2020,7,3883
Sejong,60 < and < 85,2021,7,3883
Sejong,60 < and < 85,2021,8,3883
Sejong,60 < and < 85,2021,9,3883
Sejong,60 < and < 85,2021,10,3883
Sejong,60 < and < 85,2021,11,3883
Jeju,60 < and < 85,2019,7,3884
Jeju,60 < and < 85,2019,8,3884
Jeju,60 < and < 85,2019,9,3884
Jeju,60 < and < 85,2019,10,3884
Daegu,60 < and < 85,2017,7,3887
Chungbuk,60 < and < 85,2024,4,3892
Chungbuk,60 < and < 85,2024,5,3892
Chungnam,60 < and < 85,2023,11,3895
Jeju,60 < and < 85,2019,11,3898
Jeju,60 < and < 85,2019,12,3898
Sejong,60 < and < 85,2021,1,3903
Sejong,60 < and < 85,2021,2,3903
Sejong,60 < and < 85,2021,3,3903
Sejong,60 < and < 85,2021,4,3903
Sejong,60 < and < 85,2021,5,3903
Sejong,60 < and < 85,2021,6,3903
Incheon,60 < and < 85,2019,3,3907
Incheon,60 < and < 85,2019,4,3907
Busan,60 < and < 85,2019,12,3907
Busan,60 < and < 85,2020,1,3907
Busan,60 < and < 85,2019,6,3909
Gwangju,60 < and < 85,2021,1,3910
Gwangju,60 < and < 85,2021,2,3910
Busan,60 < and < 85,2019,4,3917
Daegu,60 < and < 85,2018,12,3918
Incheon,60 < and < 85,2019,6,3919
Incheon,60 < and < 85,2019,7,3919
Gwangju,60 < and < 85,2021,3,3919
Gwangju,60 < and < 85,2021,4,3919
Busan,60 < and < 85,2019,5,3920
Busan,60 < and < 85,2020,4,3921
Chungnam,60 < and < 85,2023,12,3921
Incheon,60 < and < 85,2019,11,3922
Incheon,60 < and < 85,2019,5,3923
Busan,60 < and < 85,2019,8,3924
Gyeonggi,60 < and < 85,2018,6,3926
Busan,60 < and < 85,2018,7,3933
Busan,60 < and < 85,2020,2,3941
Gyeonggi,60 < and < 85,2018,7,3943
Chungbuk,60 < and < 85,2024,6,3943
Busan,60 < and < 85,2018,8,3946
Gwangju,60 < and < 85,2021,5,3955
Daegu,60 < and < 85,2019,3,3956
Incheon,60 < and < 85,2019,10,3956
Jeonnam,60 < and < 85,2024,6,3957
Chungnam,60 < and < 85,2023,10,3958
Jeju,60 < and < 85,2020,1,3962
Jeju,60 < and < 85,2020,2,3962
Jeju,60 < and < 85,2020,3,3962
Jeonnam,60 < and < 85,2023,11,3963
Jeonnam,60 < and < 85,2023,12,3963
Busan,60 < and < 85,2020,3,3965
Incheon,60 < and < 85,2019,8,3966
Incheon,60 < and < 85,2019,9,3966
Busan,60 < and < 85,2020,10,3966
Daegu,60 < and < 85,2019,1,3967
Daegu,60 < and < 85,2019,2,3971
Daejeon,60 < and < 85,2022,1,3988
Incheon,60 < and < 85,2019,12,3989
Daegu,60 < and < 85,2017,8,3993
Gyeonggi,60 < and < 85,2018,5,3994
Gwangju,60 < and < 85,2021,10,3997
Kyungbuk,60 < and < 85,2023,8,4000
Daegu,60 < and < 85,2019,4,4001
Incheon,60 < and < 85,2020,1,4001
Kyungbuk,60 < and < 85,2023,12,4009
Busan,60 < and < 85,2019,11,4010
Daejeon,60 < and < 85,2022,2,4010
Daejeon,60 < and < 85,2022,3,4010
Kyungbuk,60 < and < 85,2023,9,4013
Kyungbuk,60 < and < 85,2023,10,4013
Busan,60 < and < 85,2018,10,4018
Busan,60 < and < 85,2019,9,4019
Gwangju,60 < and < 85,2021,11,4023
Kyungnam,60 < and < 85,2023,11,4024
Gwangju,60 < and < 85,2021,9,4027
Kangwon,60 < and < 85,2023,7,4029
Busan,60 < and < 85,2018,11,4036
Kangwon,60 < and < 85,2023,8,4041
Busan,60 < and < 85,2020,6,4042
Busan,60 < and < 85,2020,5,4047
Gwangju,60 < and < 85,2021,7,4048
Busan,60 < and < 85,2020,9,4051
Gwangju,60 < and < 85,2021,6,4052
Busan,60 < and < 85,2020,8,4054
Busan,60 < and < 85,2019,10,4056
Busan,60 < and < 85,2019,3,4059
Gwangju,60 < and < 85,2021,8,4060
Busan,60 < and < 85,2018,12,4064
Busan,60 < and < 85,2019,1,4064
Busan,60 < and < 85,2019,2,4064
Busan,60 < and < 85,2018,9,4073
Incheon,60 < and < 85,2020,2,4079
Daegu,60 < and < 85,2019,5,4088
Jeju,60 < and < 85,2020,4,4091
Gyeonggi,60 < and < 85,2020,6,4094
Busan,60 < and < 85,2020,11,4100
Gyeonggi,60 < and < 85,2018,8,4105
Busan,60 < and < 85,2020,7,4112
Ulsan,60 < and < 85,2020,8,4121
Gyeonggi,60 < and < 85,2018,9,4122
Kangwon,60 < and < 85,2023,9,4125
Gyeonggi,60 < and < 85,2018,12,4130
Ulsan,60 < and < 85,2020,9,4141
Gyeonggi,60 < and < 85,2021,8,4143
Daegu,60 < and < 85,2019,6,4144
Kyungbuk,60 < and < 85,2023,11,4144
Gyeonggi,60 < and < 85,2021,7,4145
Daejeon,60 < and < 85,2022,4,4155
Daejeon,60 < and < 85,2022,5,4161
Ulsan,60 < and < 85,2020,10,4163
Ulsan,60 < and < 85,2020,11,4163
Gyeonggi,60 < and < 85,2018,10,4169
Kyungbuk,60 < and < 85,2024,2,4172
Kyungbuk,60 < and < 85,2024,3,4172
Kyungbuk,60 < and < 85,2024,4,4172
Kyungbuk,60 < and < 85,2024,5,4172
Kyungbuk,60 < and < 85,2024,6,4172
Gyeonggi,60 < and < 85,2021,6,4174
Kyungbuk,60 < and < 85,2024,1,4174
Gyeonggi,60 < and < 85,2018,11,4175
Daejeon,60 < and < 85,2022,7,4175
Daejeon,60 < and < 85,2022,8,4175
Daejeon,60 < and < 85,2022,6,4179
Gyeonggi,60 < and < 85,2020,5,4205
Gyeonggi,60 < and < 85,2021,9,4205
Gyeonggi,60 < and < 85,2019,1,4216
Gyeonggi,60 < and < 85,2019,2,4216
Busan,60 < and < 85,2021,1,4218
Busan,60 < and < 85,2020,12,4221
Gyeonggi,60 < and < 85,2021,5,4246
Gyeonggi,60 < and < 85,2021,10,4253
Daegu,60 < and < 85,2019,7,4269
Busan,60 < and < 85,2021,2,4272
Busan,60 < and < 85,2021,3,4272
Incheon,60 < and < 85,2021,10,4280
Gyeonggi,60 < and < 85,2019,7,4281
Incheon,60 < and < 85,2021,8,4283
Incheon,60 < and < 85,2021,9,4283
Gyeonggi,60 < and < 85,2019,5,4288
Ulsan,60 < and < 85,2021,9,4290
Ulsan,60 < and < 85,2021,10,4290
Ulsan,60 < and < 85,2021,11,4290
Daegu,60 < and < 85,2019,8,4291
Incheon,60 < and < 85,2020,3,4293
Chungnam,60 < and < 85,2022,6,4294
Incheon,60 < and < 85,2020,4,4296
Kangwon,60 < and < 85,2023,10,4302
Gyeonggi,60 < and < 85,2019,8,4314
Gyeonggi,60 < and < 85,2020,7,4315
Chungnam,60 < and < 85,2022,7,4318
Kyungnam,60 < and < 85,2024,2,4323
Kyungnam,60 < and < 85,2024,3,4323
Kyungnam,60 < and < 85,2024,4,4323
Gyeonggi,60 < and < 85,2020,8,4326
Ulsan,60 < and < 85,2021,4,4327
Busan,60 < and < 85,2021,8,4327
Busan,60 < and < 85,2021,9,4327
Ulsan,60 < and < 85,2021,8,4331
Daegu,60 < and < 85,2019,9,4334
Daejeon,60 < and < 85,2022,9,4334
Gyeonggi,60 < and < 85,2019,11,4341
Kangwon,60 < and < 85,2023,11,4352
Gyeonggi,60 < and < 85,2019,10,4353
Gyeonggi,60 < and < 85,2020,11,4356
Gyeonggi,60 < and < 85,2021,4,4356
Busan,60 < and < 85,2021,4,4356
Ulsan,60 < and < 85,2021,12,4358
Gyeonggi,60 < and < 85,2020,9,4366
Gyeonggi,60 < and < 85,2020,10,4366
Daegu,60 < and < 85,2019,12,4367
Daegu,60 < and < 85,2019,11,4369
Gyeonggi,60 < and < 85,2021,3,4375
Chungnam,60 < and < 85,2022,9,4375
Gyeonggi,60 < and < 85,2019,3,4376
Gyeonggi,60 < and < 85,2020,3,4376
Busan,60 < and < 85,2021,7,4376
Chungnam,60 < and < 85,2022,8,4376
Gyeonggi,60 < and < 85,2021,1,4379
Gyeonggi,60 < and < 85,2021,2,4381
Gyeonggi,60 < and < 85,2019,4,4385
Daegu,60 < and < 85,2019,10,4385
Gyeonggi,60 < and < 85,2019,12,4390
Kangwon,60 < and < 85,2023,12,4398
Kangwon,60 < and < 85,2024,1,4398
Kangwon,60 < and < 85,2024,2,4398
Kangwon,60 < and < 85,2024,3,4398
Busan,60 < and < 85,2021,6,4400
Gyeonggi,60 < and < 85,2020,2,4402
Gyeonggi,60 < and < 85,2020,12,4403
Gyeonggi,60 < and < 85,2020,1,4404
Busan,60 < and < 85,2021,5,4404
Incheon,60 < and < 85,2020,5,4408
Busan,60 < and < 85,2021,10,4415
Daegu,60 < and < 85,2020,1,4417
Daegu,60 < and < 85,2020,2,4418
Ulsan,60 < and < 85,2022,1,4419
Ulsan,60 < and < 85,2022,2,4419
Gwangju,60 < and < 85,2021,12,4420
Ulsan,60 < and < 85,2021,5,4427
Gyeonggi,60 < and < 85,2019,9,4428
Gwangju,60 < and < 85,2022,12,4429
Kangwon,60 < and < 85,2024,5,4430
Kangwon,60 < and < 85,2024,4,4434
Ulsan,60 < and < 85,2021,7,4438
Gwangju,60 < and < 85,2023,1,4439
Ulsan,60 < and < 85,2021,6,4445
Incheon,60 < and < 85,2021,11,4450
Gwangju,60 < and < 85,2022,1,4451
Gwangju,60 < and < 85,2022,2,4451
Incheon,60 < and < 85,2021,7,4463
Gyeonggi,60 < and < 85,2020,4,4470
Incheon,60 < and < 85,2021,6,4470
Daegu,60 < and < 85,2020,3,4497
Kangwon,60 < and < 85,2024,6,4508
Jeju,60 < and < 85,2020,5,4522
Chungnam,60 < and < 85,2022,10,4525
Incheon,60 < and < 85,2021,12,4526
Gyeonggi,60 < and < 85,2021,11,4530
Gyeonggi,60 < and < 85,2021,12,4532
Kyungnam,60 < and < 85,2024,5,4535
Jeju,60 < and < 85,2020,6,4536
Gwangju,60 < and < 85,2023,2,4540
Gyeonggi,60 < and < 85,2019,6,4551
Incheon,60 < and < 85,2020,7,4553
Daejeon,60 < and < 85,2022,10,4560
Incheon,60 < and < 85,2021,5,4566
Ulsan,60 < and < 85,2021,3,4567
Daegu,60 < and < 85,2020,4,4575
Incheon,60 < and < 85,2020,6,4576
Daejeon,60 < and < 85,2022,11,4578
Gwangju,60 < and < 85,2022,3,4587
Gwangju,60 < and < 85,2022,4,4587
Gwangju,60 < and < 85,2022,5,4587
Incheon,60 < and < 85,2022,2,4591
Daegu,60 < and < 85,2020,6,4593
Incheon,60 < and < 85,2022,3,4602
Busan,60 < and < 85,2021,11,4606
Incheon,60 < and < 85,2022,1,4609
Incheon,60 < and < 85,2020,8,4617
Incheon,60 < and < 85,2020,9,4617
Ulsan,60 < and < 85,2021,1,4618
Ulsan,60 < and < 85,2021,2,4618
Daegu,60 < and < 85,2020,8,4629
Daejeon,60 < and < 85,2022,12,4629
Ulsan,60 < and < 85,2020,12,4637
Daegu,60 < and < 85,2020,9,4639
Daegu,60 < and < 85,2020,7,4640
Daegu,60 < and < 85,2020,5,4644
Gyeonggi,60 < and < 85,2022,1,4646
Incheon,60 < and < 85,2021,1,4647
Daegu,60 < and < 85,2020,12,4654
Daegu,60 < and < 85,2021,2,4657
Daejeon,60 < and < 85,2023,1,4659
Jeju,60 < and < 85,2020,7,4660
Jeju,60 < and < 85,2020,8,4660
Jeju,60 < and < 85,2020,9,4660
Jeju,60 < and < 85,2020,10,4660
Jeju,60 < and < 85,2020,11,4660
Jeju,60 < and < 85,2020,12,4660
Daegu,60 < and < 85,2020,10,4661
Incheon,60 < and < 85,2020,12,4664
Daegu,60 < and < 85,2021,1,4664
Gwangju,60 < and < 85,2022,9,4664
Incheon,60 < and < 85,2020,10,4669
Daegu,60 < and < 85,2020,11,4675
Kyungnam,60 < and < 85,2024,6,4681
Daejeon,60 < and < 85,2023,2,4686
Daejeon,60 < and < 85,2023,3,4686
Incheon,60 < and < 85,2021,4,4687
Daegu,60 < and < 85,2021,3,4702
Daegu,60 < and < 85,2021,7,4702
Incheon,60 < and < 85,2021,2,4709
Gwangju,60 < and < 85,2022,10,4709
Incheon,60 < and < 85,2020,11,4712
Daegu,60 < and < 85,2021,6,4713
Daegu,60 < and < 85,2021,5,4714
Gwangju,60 < and < 85,2022,6,4714
Incheon,60 < and < 85,2021,3,4719
Daegu,60 < and < 85,2021,4,4719
Daegu,60 < and < 85,2021,8,4720
Gwangju,60 < and < 85,2022,7,4731
Gwangju,60 < and < 85,2022,11,4739
Daegu,60 < and < 85,2021,10,4745
Incheon,60 < and < 85,2022,4,4745
Incheon,60 < and < 85,2023,2,4747
Gwangju,60 < and < 85,2022,8,4754
Incheon,60 < and < 85,2023,3,4770
Daegu,60 < and < 85,2021,9,4771
Incheon,60 < and < 85,2023,4,4771
Daegu,60 < and < 85,2021,11,4783
Gyeonggi,60 < and < 85,2022,2,4787
Gyeonggi,60 < and < 85,2022,3,4790
Incheon,60 < and < 85,2022,5,4802
Incheon,60 < and < 85,2022,7,4803
Incheon,60 < and < 85,2023,5,4809
Gyeonggi,60 < and < 85,2022,4,4818
Incheon,60 < and < 85,2022,6,4821
Ulsan,60 < and < 85,2022,3,4843
Daejeon,60 < and < 85,2023,4,4852
Daejeon,60 < and < 85,2023,5,4852
Incheon,60 < and < 85,2023,6,4852
Daegu,60 < and < 85,2022,1,4854
Gyeonggi,60 < and < 85,2022,5,4859
Daegu,60 < and < 85,2021,12,4863
Daejeon,60 < and < 85,2023,6,4864
Daegu,60 < and < 85,2022,5,4868
Incheon,60 < and < 85,2023,7,4875
Incheon,60 < and < 85,2023,1,4877
Incheon,60 < and < 85,2023,8,4886
Incheon,60 < and < 85,2023,9,4888
Daegu,60 < and < 85,2023,7,4893
Incheon,60 < and < 85,2022,10,4894
Gyeonggi,60 < and < 85,2022,6,4907
Incheon,60 < and < 85,2022,11,4909
Daegu,60 < and < 85,2022,4,4910
Incheon,60 < and < 85,2022,12,4920
Ulsan,60 < and < 85,2023,12,4922
Ulsan,60 < and < 85,2024,1,4922
Daejeon,60 < and < 85,2023,10,4923
Incheon,60 < and < 85,2024,1,4925
Gyeonggi,60 < and < 85,2022,7,4937
Incheon,60 < and < 85,2023,12,4940
Gyeonggi,60 < and < 85,2022,11,4958
Daejeon,60 < and < 85,2023,11,4962
Daegu,60 < and < 85,2022,3,4967
Daegu,60 < and < 85,2023,8,4976
Daegu,60 < and < 85,2023,9,4976
Daegu,60 < and < 85,2022,2,4979
Gwangju,60 < and < 85,2023,3,4980
Gwangju,60 < and < 85,2023,4,4980
Daegu,60 < and < 85,2022,6,4984
Gyeonggi,60 < and < 85,2022,8,4992
Daejeon,60 < and < 85,2023,7,5006
Daejeon,60 < and < 85,2023,8,5006
Daejeon,60 < and < 85,2023,9,5006
Daejeon,60 < and < 85,2023,12,5007
Daejeon,60 < and < 85,2024,1,5007
Daegu,60 < and < 85,2022,11,5024
Incheon,60 < and < 85,2022,8,5032
Incheon,60 < and < 85,2023,10,5034
Incheon,60 < and < 85,2022,9,5055
Ulsan,60 < and < 85,2023,11,5056
Ulsan,60 < and < 85,2024,3,5061
Daegu,60 < and < 85,2022,12,5070
Ulsan,60 < and < 85,2024,2,5071
Daegu,60 < and < 85,2022,9,5083
Daegu,60 < and < 85,2022,8,5089
Daegu,60 < and < 85,2022,7,5091
Daegu,60 < and < 85,2023,1,5097
Daegu,60 < and < 85,2022,10,5103
Gyeonggi,60 < and < 85,2022,9,5107
Busan,60 < and < 85,2021,12,5112
Incheon,60 < and < 85,2023,11,5114
Ulsan,60 < and < 85,2024,4,5134
Gyeonggi,60 < and < 85,2022,12,5146
Busan,60 < and < 85,2022,3,5147
Busan,60 < and < 85,2022,4,5147
Daegu,60 < and < 85,2023,10,5148
Daegu,60 < and < 85,2023,11,5148
Daegu,60 < and < 85,2023,2,5155
Daegu,60 < and < 85,2023,3,5156
Daegu,60 < and < 85,2023,4,5156
Gyeonggi,60 < and < 85,2023,1,5167
Busan,60 < and < 85,2022,1,5168
Gyeonggi,60 < and < 85,2023,2,5168
Gyeonggi,60 < and < 85,2022,10,5185
Jeju,60 < and < 85,2021,1,5203
Jeju,60 < and < 85,2021,2,5203
Daegu,60 < and < 85,2023,6,5220
Busan,60 < and < 85,2022,2,5224
Gwangju,60 < and < 85,2024,5,5315
Daejeon,60 < and < 85,2024,6,5315
Gwangju,60 < and < 85,2023,11,5345
Gwangju,60 < and < 85,2023,10,5357
Busan,60 < and < 85,2022,5,5358
Ulsan,60 < and < 85,2023,10,5358
Gwangju,60 < and < 85,2023,9,5369
Ulsan,60 < and < 85,2023,5,5371
Ulsan,60 < and < 85,2023,9,5378
Gwangju,60 < and < 85,2023,5,5396
Gwangju,60 < and < 85,2023,6,5396
Gyeonggi,60 < and < 85,2024,6,5400
Ulsan,60 < and < 85,2023,6,5402
Ulsan,60 < and < 85,2023,7,5402
Gwangju,60 < and < 85,2023,7,5408
Daejeon,60 < and < 85,2024,3,5412
Gwangju,60 < and < 85,2023,12,5424
Ulsan,60 < and < 85,2023,8,5425
Gwangju,60 < and < 85,2023,8,5442
Daejeon,60 < and < 85,2024,2,5452
Gyeonggi,60 < and < 85,2023,3,5456
Incheon,60 < and < 85,2024,2,5457
Incheon,60 < and < 85,2024,3,5468
Ulsan,60 < and < 85,2022,8,5475
Ulsan,60 < and < 85,2022,9,5475
Busan,60 < and < 85,2022,8,5484
Ulsan,60 < and < 85,2024,6,5489
Sejong,60 < and < 85,2024,6,5495
Daegu,60 < and < 85,2023,5,5499
Busan,60 < and < 85,2022,6,5501
Busan,60 < and < 85,2022,9,5505
Ulsan,60 < and < 85,2023,3,5511
Ulsan,60 < and < 85,2023,4,5511
Ulsan,60 < and < 85,2022,12,5514
Ulsan,60 < and < 85,2023,1,5514
Ulsan,60 < and < 85,2023,2,5514
Ulsan,60 < and < 85,2022,10,5515
Incheon,60 < and < 85,2024,4,5517
Ulsan,60 < and < 85,2024,5,5517
Busan,60 < and < 85,2022,7,5519
Incheon,60 < and < 85,2024,5,5540
Ulsan,60 < and < 85,2022,5,5543
Gwangju,60 < and < 85,2024,1,5548
Ulsan,60 < and < 85,2022,6,5558
Ulsan,60 < and < 85,2022,7,5558
Ulsan,60 < and < 85,2022,4,5581
Seoul,60 < and < 85,2024,6,5613
Busan,60 < and < 85,2022,10,5624
Gwangju,60 < and < 85,2024,2,5658
Ulsan,60 < and < 85,2022,11,5678
Gwangju,60 < and < 85,2024,3,5683
Gwangju,60 < and < 85,2024,4,5683
Jeju,60 < and < 85,2022,3,5707
Jeju,60 < and < 85,2022,4,5707
Jeju,60 < and < 85,2022,5,5707
Jeju,60 < and < 85,2022,6,5707
Jeju,60 < and < 85,2022,7,5707
Daejeon,60 < and < 85,2024,4,5723
Daejeon,60 < and < 85,2024,5,5723
Gyeonggi,60 < and < 85,2023,4,5771
Gyeonggi,60 < and < 85,2023,5,5777
Busan,60 < and < 85,2023,2,5797
Busan,60 < and < 85,2023,3,5805
Busan,60 < and < 85,2023,4,5856
Seoul,60 < and < 85,2018,1,5857
Seoul,60 < and < 85,2017,12,5868
Seoul,60 < and < 85,2015,10,5882
Gyeonggi,60 < and < 85,2023,6,5890
Seoul,60 < and < 85,2017,11,5899
Busan,60 < and < 85,2022,12,5907
Busan,60 < and < 85,2023,1,5907
Seoul,60 < and < 85,2017,10,5934
Seoul,60 < and < 85,2017,9,5938
Seoul,60 < and < 85,2017,8,5948
Gyeonggi,60 < and < 85,2023,7,5956
Seoul,60 < and < 85,2015,11,5964
Seoul,60 < and < 85,2015,12,5966
Gyeonggi,60 < and < 85,2023,8,5973
Gyeonggi,60 < and < 85,2023,9,6027
Seoul,60 < and < 85,2016,1,6036
Seoul,60 < and < 85,2016,2,6039
Busan,60 < and < 85,2022,11,6040
Jeju,60 < and < 85,2022,8,6043
Jeju,60 < and < 85,2022,9,6043
Busan,60 < and < 85,2023,5,6070
Gyeonggi,60 < and < 85,2023,10,6071
Busan,60 < and < 85,2024,4,6086
Seoul,60 < and < 85,2016,3,6127
Jeju,60 < and < 85,2022,10,6166
Jeju,60 < and < 85,2022,11,6166
Seoul,60 < and < 85,2016,4,6196
Seoul,60 < and < 85,2016,5,6205
Seoul,60 < and < 85,2016,6,6218
Busan,60 < and < 85,2023,6,6218
Busan,60 < and < 85,2023,7,6229
Daegu,60 < and < 85,2024,6,6254
Busan,60 < and < 85,2024,2,6262
Busan,60 < and < 85,2024,3,6262
Jeju,60 < and < 85,2022,2,6316
Seoul,60 < and < 85,2017,7,6342
Busan,60 < and < 85,2023,11,6352
Busan,60 < and < 85,2023,12,6352
Busan,60 < and < 85,2024,1,6352
Busan,60 < and < 85,2024,5,6361
Seoul,60 < and < 85,2018,2,6373
Seoul,60 < and < 85,2016,7,6399
Seoul,60 < and < 85,2016,9,6412
Seoul,60 < and < 85,2017,4,6414
Seoul,60 < and < 85,2017,3,6420
Seoul,60 < and < 85,2016,8,6424
Seoul,60 < and < 85,2017,6,6435
Seoul,60 < and < 85,2017,5,6461
Seoul,60 < and < 85,2016,12,6492
Seoul,60 < and < 85,2017,1,6500
Gyeonggi,60 < and < 85,2024,5,6506
Seoul,60 < and < 85,2016,11,6508
Jeju,60 < and < 85,2021,12,6516
Jeju,60 < and < 85,2022,1,6516
Seoul,60 < and < 85,2017,2,6522
Seoul,60 < and < 85,2016,10,6537
Seoul,60 < and < 85,2018,3,6553
Seoul,60 < and < 85,2018,4,6560
Busan,60 < and < 85,2023,8,6571
Busan,60 < and < 85,2023,9,6571
Seoul,60 < and < 85,2018,5,6630
Gyeonggi,60 < and < 85,2024,2,6644
Gyeonggi,60 < and < 85,2024,3,6644
Jeju,60 < and < 85,2023,2,6713
Jeju,60 < and < 85,2022,12,6720
Jeju,60 < and < 85,2023,1,6720
Seoul,60 < and < 85,2018,6,6739
Gyeonggi,60 < and < 85,2024,4,6758
Jeju,60 < and < 85,2021,10,6787
Jeju,60 < and < 85,2021,11,6787
Seoul,60 < and < 85,2018,8,6806
Seoul,60 < and < 85,2018,7,6910
Gyeonggi,60 < and < 85,2023,11,6941
Busan,60 < and < 85,2023,10,6943
Jeju,60 < and < 85,2023,3,6993
Jeju,60 < and < 85,2023,4,6993
Jeju,60 < and < 85,2023,5,6993
Gyeonggi,60 < and < 85,2023,12,7074
Jeju,60 < and < 85,2023,6,7084
Jeju,60 < and < 85,2023,7,7084
Jeju,60 < and < 85,2024,6,7119
Gyeonggi,60 < and < 85,2024,1,7134
Jeju,60 < and < 85,2021,3,7180
Jeju,60 < and < 85,2021,4,7180
Seoul,60 < and < 85,2018,9,7183
Daegu,60 < and < 85,2024,5,7211
Gwangju,60 < and < 85,2024,6,7211
Jeju,60 < and < 85,2024,2,7388
Jeju,60 < and < 85,2024,3,7388
Jeju,60 < and < 85,2024,4,7388
Jeju,60 < and < 85,2024,5,7388
Jeju,60 < and < 85,2021,5,7497
Jeju,60 < and < 85,2021,6,7497
Seoul,60 < and < 85,2018,11,7620
Seoul,60 < and < 85,2018,10,7629
Jeju,60 < and < 85,2023,8,7675
Jeju,60 < and < 85,2023,9,7675
Jeju,60 < and < 85,2023,10,7714
Jeju,60 < and < 85,2023,11,7714
Jeju,60 < and < 85,2023,12,7714
Jeju,60 < and < 85,2024,1,7714
Seoul,60 < and < 85,2021,4,7718
Seoul,60 < and < 85,2021,5,7739
Seoul,60 < and < 85,2021,6,7854
Seoul,60 < and < 85,2021,3,7868
Seoul,60 < and < 85,2021,2,7869
Seoul,60 < and < 85,2018,12,7890
Seoul,60 < and < 85,2020,12,7892
Seoul,60 < and < 85,2021,1,7892
Seoul,60 < and < 85,2022,5,7944
Seoul,60 < and < 85,2022,6,7944
Seoul,60 < and < 85,2022,7,7944
Seoul,60 < and < 85,2020,10,8013
Seoul,60 < and < 85,2020,9,8035
Seoul,60 < and < 85,2020,8,8044
Seoul,60 < and < 85,2020,7,8049
Seoul,60 < and < 85,2020,4,8101
